"times","east","north"
2015.4387,0.447343,0.126226
2015.4415,0.448306,0.128553
2015.4442,0.445727,0.129087
2015.447,0.444734,0.128969
2015.4497,0.447394,0.127366
2015.4524,0.445375,0.128581
2015.4552,0.444953,0.127983
2015.4579,0.44474,0.127334
2015.4606,0.447902,0.126467
2015.4634,0.443929,0.127752
2015.4661,0.445594,0.127877
2015.4689,0.445821,0.126108
2015.4716,0.444657,0.1268
2015.4743,0.443532,0.125538
2015.4771,0.445669,0.124581
2015.4798,0.444449,0.126386
2015.4825,0.44559,0.127137
2015.4853,0.446671,0.12593
2015.488,0.445953,0.126642
2015.4908,0.444248,0.125662
2015.4935,0.447145,0.127857
2015.4962,0.446932,0.128091
2015.499,0.445331,0.12448
2015.5017,0.445359,0.126961
2015.5044,0.445743,0.124614
2015.5072,0.447156,0.126049
2015.5099,0.442497,0.125299
2015.5127,0.441453,0.125626
2015.5154,0.446792,0.123749
2015.5181,0.442381,0.122538
2015.5209,0.445923,0.124829
2015.5236,0.445601,0.124293
2015.5264,0.447041,0.123801
2015.5291,0.4458,0.124513
2015.5318,0.445103,0.124644
2015.5346,0.443382,0.124906
2015.5373,0.445106,0.125492
2015.54,0.443903,0.125094
2015.5428,0.444405,0.126753
2015.5455,0.446606,0.123179
2015.5483,0.443949,0.12454
2015.551,0.442925,0.125151
2015.5537,0.443305,0.123084
2015.5565,0.444461,0.123705
2015.5592,0.44245,0.12317
2015.5619,0.443544,0.124129
2015.5647,0.444286,0.123543
2015.5674,0.444794,0.123379
2015.5702,0.445967,0.124007
2015.5729,0.445995,0.123492
2015.5756,0.445259,0.123701
2015.5784,0.443718,0.125061
2015.5811,0.444886,0.122813
2015.5838,0.440991,0.123483
2015.5866,0.442105,0.122864
2015.5893,0.442105,0.124963
2015.5921,0.444508,0.123309
2015.5948,0.443642,0.122832
2015.5975,0.445381,0.124033
2015.6003,0.446163,0.123853
2015.603,0.445058,0.121863
2015.6057,0.444437,0.123072
2015.6085,0.443096,0.125338
2015.6112,0.441063,0.123266
2015.614,0.44305,0.12604
2015.6167,0.442064,0.123378
2015.6194,0.441446,0.125151
2015.6222,0.443111,0.122968
2015.6249,0.441833,0.122186
2015.6277,0.442279,0.124176
2015.6304,0.440452,0.124176
2015.6331,0.441573,0.123409
2015.6359,0.4423,0.122611
2015.6386,0.439402,0.121611
2015.6413,0.441822,0.123167
2015.6441,0.4414,0.124627
2015.6468,0.442354,0.124353
2015.6496,0.440167,0.124862
2015.6523,0.441421,0.122536
2015.655,0.440934,0.12426
2015.6578,0.442308,0.124236
2015.6605,0.439258,0.120879
2015.6632,0.440059,0.122667
2015.666,0.441814,0.12279
2015.6687,0.440951,0.123727
2015.6715,0.439076,0.122914
2015.6742,0.442987,0.125228
2015.6769,0.442023,0.126168
2015.6797,0.44094,0.123225
2015.6824,0.440834,0.122401
2015.6851,0.439185,0.124807
2015.6879,0.441058,0.122427
2015.6906,0.440783,0.124203
2015.6934,0.440815,0.12265
2015.6961,0.439774,0.123584
2015.6988,0.438953,0.122763
2015.7016,0.440233,0.122252
2015.7043,0.439766,0.122728
2015.707,0.441384,0.125463
2015.7098,0.440482,0.122566
2015.7125,0.439065,0.121297
2015.7153,0.44093,0.122479
2015.718,0.439336,0.122889
2015.7207,0.438567,0.122281
2015.7235,0.440082,0.12341
2015.7262,0.440061,0.123469
2015.729,0.440386,0.123528
2015.7317,0.439499,0.122545
2015.7344,0.442802,0.124488
2015.7372,0.438448,0.122123
2015.7399,0.437956,0.122358
2015.7426,0.437915,0.122207
2015.7454,0.438601,0.119781
2015.7481,0.442358,0.123104
2015.7509,0.443163,0.121967
2015.7536,0.440024,0.122471
2015.7563,0.441151,0.121918
2015.7591,0.440708,0.123654
2015.7618,0.440529,0.122426
2015.7645,0.440394,0.120365
2015.7673,0.437596,0.123775
2015.77,0.439032,0.122238
2015.7728,0.440204,0.120768
2015.7755,0.438863,0.122342
2015.7782,0.440384,0.121185
2015.781,0.439042,0.122683
2015.7837,0.438115,0.122655
2015.7864,0.438591,0.12455
2015.7892,0.440947,0.121521
2015.7919,0.439655,0.122087
2015.7947,0.440517,0.12207
2015.7974,0.440432,0.123684
2015.8001,0.439123,0.119072
2015.8029,0.437771,0.122277
2015.8056,0.439131,0.120894
2015.8084,0.438684,0.122052
2015.8111,0.43853,0.123483
2015.8138,0.439419,0.122674
2015.8166,0.439336,0.12408
2015.8193,0.440392,0.122909
2015.822,0.439613,0.122166
2015.8248,0.437648,0.119736
2015.8275,0.440563,0.124551
2015.8303,0.441117,0.119721
2015.833,0.439007,0.123625
2015.8357,0.438722,0.121234
2015.8385,0.440279,0.119087
2015.8412,0.440049,0.122865
2015.8439,0.438731,0.120717
2015.8467,0.438834,0.122284
2015.8494,0.439411,0.121832
2015.8522,0.438755,0.121474
2015.8549,0.440611,0.121538
2015.8576,0.443608,0.123237
2015.8604,0.436822,0.119534
2015.8631,0.438568,0.122625
2015.8658,0.438784,0.12128
2015.8686,0.440954,0.120903
2015.8713,0.439913,0.121291
2015.8741,0.442327,0.124154
2015.8768,0.439952,0.120083
2015.8795,0.438305,0.123616
2015.8823,0.435878,0.120921
2015.885,0.438808,0.122875
2015.8877,0.438282,0.122863
2015.8905,0.438358,0.123971
2015.8932,0.43879,0.124314
2015.896,0.439851,0.123715
2015.8987,0.441929,0.122569
2015.9014,0.438259,0.12344
2015.9042,0.438633,0.122653
2015.9069,0.438034,0.122101
2015.9097,0.438203,0.12153
2015.9124,0.437457,0.122028
2015.9151,0.438717,0.123683
2015.9179,0.437531,0.124591
2015.9206,0.442304,0.121764
2015.9233,0.438946,0.122085
2015.9261,0.4405,0.121773
2015.9288,0.440074,0.122709
2015.9316,0.441429,0.122215
2015.9343,0.441446,0.123798
2015.937,0.440234,0.12112
2015.9398,0.438461,0.120858
2015.9425,0.438587,0.121693
2015.9452,0.43927,0.120618
2015.948,0.438591,0.122024
2015.9507,0.437933,0.122096
2015.9535,0.440119,0.122419
2015.9562,0.440849,0.121965
2015.9589,0.439639,0.123269
2015.9617,0.439397,0.123095
2015.9644,0.44007,0.123795
2015.9671,0.440249,0.123697
2015.9699,0.438614,0.124769
2015.9726,0.438659,0.120823
2015.9754,0.439104,0.1204
2015.9781,0.438363,0.122602
2015.9808,0.43705,0.124509
2015.9836,0.439603,0.123464
2015.9863,0.437629,0.122349
2015.989,0.43783,0.122093
2015.9918,0.438238,0.12397
2015.9945,0.438414,0.124138
2015.9973,0.43764,0.123168
2016,0.43659,0.123186
2016.0027,0.438487,0.123093
2016.0055,0.438485,0.122727
2016.0082,0.438956,0.122943
2016.011,0.43609,0.123278
2016.0137,0.435927,0.122517
2016.0164,0.438599,0.12105
2016.0192,0.437002,0.121205
2016.0219,0.438983,0.124257
2016.0246,0.436233,0.1224
2016.0274,0.436954,0.122988
2016.0301,0.436031,0.124854
2016.0329,0.435903,0.121187
2016.0356,0.436636,0.122738
2016.0383,0.439454,0.122894
2016.0411,0.436569,0.123102
2016.0438,0.435588,0.123256
2016.0465,0.438811,0.121591
2016.0493,0.435897,0.121165
2016.052,0.436252,0.124099
2016.0548,0.43701,0.124294
2016.0575,0.43607,0.121649
2016.0602,0.436473,0.123623
2016.063,0.436995,0.123109
2016.0657,0.437023,0.121386
2016.0684,0.436081,0.119608
2016.0712,0.43632,0.121065
2016.0739,0.434174,0.122205
2016.0767,0.436773,0.12176
2016.0794,0.434125,0.120188
2016.0821,0.434403,0.123121
2016.0849,0.434348,0.124566
2016.0876,0.435117,0.121502
2016.0903,0.434929,0.122361
2016.0931,0.435828,0.122401
2016.0958,0.43618,0.122805
2016.0986,0.436205,0.124781
2016.1013,0.43422,0.124495
2016.104,0.436181,0.122997
2016.1068,0.433773,0.123029
2016.1095,0.436148,0.124429
2016.1123,0.434001,0.123586
2016.115,0.434882,0.12358
2016.1177,0.434069,0.122882
2016.1205,0.435342,0.121861
2016.1232,0.433299,0.122921
2016.1259,0.429149,0.121362
2016.1287,0.435749,0.121738
2016.1314,0.434287,0.122609
2016.1342,0.43461,0.121186
2016.1369,0.432196,0.122107
2016.1396,0.433294,0.12359
2016.1424,0.4362,0.122746
2016.1451,0.432524,0.120911
2016.1478,0.432631,0.123774
2016.1506,0.433717,0.122788
2016.1533,0.435014,0.122767
2016.1561,0.43246,0.120636
2016.1588,0.433124,0.120399
2016.1615,0.435319,0.122458
2016.1643,0.435507,0.122328
2016.167,0.432314,0.123336
2016.1697,0.432622,0.120859
2016.1725,0.433032,0.121077
2016.1752,0.436804,0.122571
2016.178,0.435452,0.120793
2016.1807,0.434782,0.122073
2016.1834,0.431827,0.120326
2016.1862,0.432144,0.121592
2016.1889,0.436451,0.122471
2016.1916,0.434317,0.120553
2016.1944,0.433367,0.121228
2016.1971,0.434406,0.120196
2016.1999,0.434053,0.118841
2016.2026,0.434179,0.119991
2016.2053,0.434887,0.120494
2016.2081,0.434993,0.121753
2016.2108,0.433643,0.120963
2016.2136,0.434579,0.119442
2016.2163,0.433662,0.119975
2016.219,0.438138,0.124298
2016.2218,0.431771,0.119992
2016.2245,0.432453,0.119802
2016.2272,0.432119,0.119717
2016.23,0.432352,0.120316
2016.2327,0.431446,0.119571
2016.2355,0.43196,0.118674
2016.2382,0.432932,0.122325
2016.2409,0.432759,0.119988
2016.2437,0.432861,0.120848
2016.2464,0.434189,0.12054
2016.2491,0.432715,0.119461
2016.2519,0.433084,0.120952
2016.2546,0.433637,0.120676
2016.2574,0.431864,0.120739
2016.2601,0.431927,0.120138
2016.2628,0.431371,0.12069
2016.2656,0.431906,0.119692
2016.2683,0.431282,0.120912
2016.271,0.430967,0.121826
2016.2738,0.431698,0.121596
2016.2765,0.430656,0.120561
2016.2793,0.433172,0.120645
2016.282,0.43082,0.120519
2016.2847,0.431538,0.121961
2016.2875,0.43321,0.121346
2016.2902,0.432951,0.121616
2016.293,0.432258,0.12251
2016.2957,0.432291,0.121787
2016.2984,0.431142,0.12062
2016.3012,0.430796,0.120048
2016.3039,0.432103,0.121204
2016.3066,0.430768,0.120356
2016.3094,0.430019,0.120271
2016.3121,0.430752,0.121609
2016.3149,0.432409,0.120105
2016.3176,0.429401,0.121544
2016.3203,0.431592,0.122247
2016.3231,0.432636,0.120903
2016.3258,0.430305,0.121631
2016.3285,0.430628,0.118761
2016.3313,0.43052,0.121337
2016.334,0.431478,0.121894
2016.3368,0.432143,0.120184
2016.3395,0.430889,0.122349
2016.3422,0.432766,0.121294
2016.345,0.430847,0.119821
2016.3477,0.430365,0.120193
2016.3504,0.430896,0.119246
2016.3532,0.429861,0.122442
2016.3559,0.431853,0.122328
2016.3587,0.431639,0.120494
2016.3614,0.431084,0.12009
2016.3641,0.429985,0.120936
2016.3669,0.430504,0.119589
2016.3696,0.429839,0.119615
2016.3723,0.429794,0.120365
2016.3751,0.431353,0.120204
2016.3778,0.430286,0.119562
2016.3806,0.429003,0.119235
2016.3833,0.43403,0.122482
2016.386,0.434537,0.120556
2016.3888,0.430451,0.120133
2016.3915,0.42935,0.120335
2016.3943,0.428771,0.12076
2016.397,0.429494,0.121024
2016.3997,0.428626,0.118984
2016.4025,0.427928,0.11961
2016.4052,0.428769,0.120123
2016.4079,0.4299,0.120338
2016.4107,0.430865,0.120094
2016.4134,0.430086,0.119571
2016.4162,0.431192,0.119241
2016.4189,0.431727,0.119666
2016.4216,0.430086,0.119207
2016.4244,0.429363,0.119471
2016.4271,0.430906,0.118127
2016.4298,0.432587,0.120018
2016.4326,0.429984,0.1185
2016.4353,0.43064,0.119242
2016.4381,0.430459,0.118608
2016.4408,0.430108,0.119447
2016.4435,0.429894,0.119807
2016.4463,0.43088,0.12232
2016.449,0.429395,0.120151
2016.4517,0.429974,0.119237
2016.4545,0.430321,0.116757
2016.4572,0.430384,0.116372
2016.46,0.429991,0.119228
2016.4627,0.428969,0.118567
2016.4654,0.43,0.119566
2016.4682,0.430605,0.117648
2016.4709,0.429106,0.117433
2016.4736,0.430264,0.118946
2016.4764,0.429112,0.1195
2016.4791,0.428685,0.11791
2016.4819,0.430728,0.116622
2016.4846,0.429263,0.118719
2016.4873,0.429655,0.118828
2016.4901,0.429598,0.118274
2016.4928,0.43032,0.118547
2016.4956,0.430719,0.11823
2016.4983,0.430439,0.11938
2016.501,0.432681,0.117367
2016.5038,0.42858,0.116823
2016.5065,0.430246,0.116808
2016.5092,0.4273,0.117606
2016.512,0.429316,0.116128
2016.5147,0.427471,0.117909
2016.5175,0.426566,0.118097
2016.5202,0.427404,0.117401
2016.5229,0.426651,0.116243
2016.5257,0.427439,0.116458
2016.5284,0.42702,0.116689
2016.5311,0.427819,0.115928
2016.5339,0.428408,0.117614
2016.5366,0.427506,0.116599
2016.5394,0.428518,0.11634
2016.5421,0.428381,0.116487
2016.5448,0.428366,0.117505
2016.5476,0.428725,0.119004
2016.5503,0.426481,0.118341
2016.553,0.427887,0.117276
2016.5558,0.426921,0.116078
2016.5585,0.42743,0.114659
2016.5613,0.42866,0.115987
2016.564,0.426735,0.114826
2016.5667,0.428492,0.116626
2016.5695,0.428803,0.116261
2016.5722,0.428019,0.116393
2016.5749,0.429192,0.11514
2016.5777,0.427936,0.118982
2016.5804,0.427315,0.115788
2016.5832,0.428033,0.115823
2016.5859,0.426474,0.117409
2016.5886,0.424867,0.115885
2016.5914,0.426636,0.118224
2016.5941,0.425197,0.116456
2016.5969,0.425975,0.118435
2016.5996,0.426874,0.116196
2016.6023,0.426408,0.117909
2016.6051,0.427021,0.11656
2016.6078,0.427312,0.11786
2016.6105,0.426155,0.117769
2016.6133,0.427919,0.116465
2016.616,0.427557,0.115993
2016.6188,0.426453,0.116013
2016.6215,0.426524,0.116595
2016.6242,0.4247,0.117786
2016.627,0.426655,0.118385
2016.6297,0.428179,0.116628
2016.6324,0.428091,0.115926
2016.6352,0.425153,0.115739
2016.6379,0.424027,0.11922
2016.6407,0.424811,0.116149
2016.6434,0.426013,0.116521
2016.6461,0.423836,0.116029
2016.6489,0.426333,0.117143
2016.6516,0.425591,0.116513
2016.6543,0.424445,0.117153
2016.6571,0.426238,0.116293
2016.6598,0.427497,0.115997
2016.6626,0.426293,0.116694
2016.6653,0.424918,0.115479
2016.668,0.425037,0.115628
2016.6708,0.424598,0.113408
2016.6735,0.423454,0.11379
2016.6762,0.42824,0.114396
2016.679,0.424369,0.115345
2016.6817,0.42349,0.11525
2016.6845,0.423878,0.115405
2016.6872,0.425906,0.117098
2016.6899,0.42654,0.114703
2016.6927,0.427744,0.115245
2016.6954,0.427322,0.114001
2016.6982,0.424653,0.114399
2016.7009,0.429033,0.117851
2016.7036,0.427527,0.117041
2016.7064,0.427825,0.114799
2016.7091,0.42397,0.112834
2016.7118,0.423682,0.114141
2016.7146,0.424386,0.114143
2016.7173,0.422997,0.113867
2016.7201,0.424249,0.114313
2016.7228,0.426108,0.114109
2016.7255,0.425121,0.115478
2016.7283,0.424622,0.115345
2016.731,0.423154,0.115475
2016.7337,0.422933,0.114531
2016.7365,0.422046,0.1147
2016.7392,0.42281,0.113148
2016.742,0.423324,0.115093
2016.7447,0.425222,0.114596
2016.7474,0.423439,0.115826
2016.7502,0.426425,0.113619
2016.7529,0.423956,0.112148
2016.7556,0.424626,0.113664
2016.7584,0.423792,0.113705
2016.7611,0.424317,0.112441
2016.7639,0.42404,0.114962
2016.7666,0.424761,0.115954
2016.7693,0.422474,0.113262
2016.7721,0.421819,0.11485
2016.7748,0.423846,0.113821
2016.7775,0.424443,0.114308
2016.7803,0.425009,0.114535
2016.783,0.423031,0.11345
2016.7858,0.424315,0.116069
2016.7885,0.427445,0.116852
2016.7912,0.427557,0.115712
2016.794,0.426206,0.115629
2016.7967,0.423773,0.112144
2016.7995,0.42216,0.117504
2016.8022,0.422929,0.115731
2016.8049,0.424141,0.115986
2016.8077,0.423045,0.116519
2016.8104,0.427204,0.116378
2016.8131,0.422593,0.116874
2016.8159,0.425481,0.114892
2016.8186,0.423375,0.116341
2016.8214,0.423846,0.116852
2016.8241,0.423974,0.116838
2016.8268,0.423968,0.115505
2016.8296,0.424726,0.116005
2016.8323,0.424726,0.114576
2016.835,0.421852,0.114382
2016.8378,0.422621,0.116714
2016.8405,0.425058,0.115302
2016.8433,0.422689,0.113972
2016.846,0.425787,0.114079
2016.8487,0.425171,0.113372
2016.8515,0.424961,0.115969
2016.8542,0.423845,0.116189
2016.8569,0.423939,0.115174
2016.8597,0.42222,0.115164
2016.8624,0.42458,0.115001
2016.8652,0.425143,0.11428
2016.8679,0.424921,0.114631
2016.8706,0.423272,0.115855
2016.8734,0.423415,0.114028
2016.8761,0.422278,0.114584
2016.8789,0.425093,0.115361
2016.8816,0.422968,0.117331
2016.8843,0.422798,0.115585
2016.8871,0.422766,0.118794
2016.8898,0.422395,0.1171
2016.8925,0.422819,0.114474
2016.8953,0.422256,0.115797
2016.898,0.424557,0.116282
2016.9008,0.423721,0.11638
2016.9035,0.423173,0.114175
2016.9062,0.421188,0.115576
2016.909,0.423047,0.114194
2016.9117,0.421501,0.113165
2016.9144,0.422512,0.115395
2016.9172,0.421939,0.115877
2016.9199,0.422358,0.116596
2016.9227,0.423997,0.116818
2016.9254,0.42248,0.116107
2016.9281,0.422353,0.116075
2016.9309,0.422055,0.11636
2016.9336,0.42163,0.116778
2016.9363,0.421195,0.116257
2016.9391,0.423569,0.116586
2016.9418,0.423226,0.115802
2016.9446,0.422692,0.114042
2016.9473,0.422794,0.11791
2016.95,0.420448,0.11657
2016.9528,0.422237,0.116338
2016.9555,0.421736,0.114808
2016.9582,0.423175,0.115271
2016.961,0.426437,0.11664
2016.9637,0.422652,0.115713
2016.9665,0.421301,0.114176
2016.9692,0.419418,0.11568
2016.9719,0.418862,0.116795
2016.9747,0.419377,0.115053
2016.9774,0.420786,0.113937
2016.9802,0.421745,0.116323
2016.9829,0.420878,0.114356
2016.9856,0.423243,0.115414
2016.9884,0.4214,0.114842
2016.9911,0.420808,0.114277
2016.9938,0.422399,0.114459
2016.9966,0.419554,0.115129
2016.9993,0.419461,0.114149
2017.0021,0.419158,0.113832
2017.0048,0.41803,0.113336
2017.0075,0.420235,0.112889
2017.0103,0.41921,0.11392
2017.013,0.424276,0.117665
2017.0157,0.422483,0.115925
2017.0185,0.419906,0.116408
2017.0212,0.422051,0.116569
2017.024,0.419592,0.114632
2017.0267,0.420238,0.116362
2017.0294,0.424916,0.114582
2017.0322,0.420363,0.11555
2017.0349,0.419091,0.115259
2017.0376,0.420368,0.115657
2017.0404,0.42052,0.116439
2017.0431,0.419404,0.115624
2017.0459,0.418574,0.115437
2017.0486,0.418574,0.113832
2017.0513,0.418185,0.113367
2017.0541,0.420445,0.114862
2017.0568,0.419064,0.11403
2017.0595,0.421328,0.116375
2017.0623,0.420699,0.114578
2017.065,0.416969,0.1137
2017.0678,0.420058,0.115656
2017.0705,0.417358,0.114891
2017.0732,0.421507,0.115988
2017.076,0.420677,0.116156
2017.0787,0.418645,0.115606
2017.0815,0.418296,0.11625
2017.0842,0.419154,0.118152
2017.0869,0.417584,0.116537
2017.0897,0.419722,0.116542
2017.0924,0.422758,0.116905
2017.0951,0.420088,0.114681
2017.0979,0.418916,0.115635
2017.1006,0.422638,0.117163
2017.1034,0.421033,0.116716
2017.1061,0.420007,0.11516
2017.1088,0.419033,0.116567
2017.1116,0.418695,0.115525
2017.1143,0.417398,0.116757
2017.117,0.418889,0.115309
2017.1198,0.418204,0.116017
2017.1225,0.417658,0.114085
2017.1253,0.417322,0.114834
2017.128,0.415864,0.114185
2017.1307,0.416341,0.114057
2017.1335,0.418024,0.115466
2017.1362,0.418219,0.114557
2017.1389,0.41879,0.113985
2017.1417,0.420144,0.115542
2017.1444,0.420113,0.116242
2017.1472,0.418465,0.114943
2017.1499,0.417626,0.114837
2017.1526,0.418069,0.115009
2017.1554,0.419248,0.114123
2017.1581,0.421399,0.116476
2017.1608,0.417665,0.114433
2017.1636,0.418425,0.113857
2017.1663,0.419628,0.115298
2017.1691,0.418955,0.11468
2017.1718,0.418395,0.113228
2017.1745,0.42319,0.112108
2017.1773,0.418312,0.113176
2017.18,0.41697,0.115013
2017.1828,0.417653,0.112929
2017.1855,0.417659,0.115003
2017.1882,0.418168,0.11465
2017.191,0.418735,0.11475
2017.1937,0.418781,0.114202
2017.1964,0.418582,0.113697
2017.1992,0.416192,0.11117
2017.2019,0.417712,0.114228
2017.2047,0.418341,0.11258
2017.2074,0.417825,0.112541
2017.2101,0.417415,0.114325
2017.2129,0.41654,0.113926
2017.2156,0.419088,0.110955
2017.2183,0.416643,0.113005
2017.2211,0.417368,0.112125
2017.2238,0.416783,0.114916
2017.2266,0.417442,0.114325
2017.2293,0.417554,0.11353
2017.232,0.416235,0.112909
2017.2348,0.41407,0.113178
2017.2375,0.415172,0.112631
2017.2402,0.417214,0.111686
2017.243,0.415628,0.114258
2017.2457,0.416494,0.111091
2017.2485,0.419276,0.105107
2017.2512,0.417058,0.113303
2017.2539,0.416539,0.110749
2017.2567,0.41701,0.112223
2017.2594,0.416269,0.112737
2017.2621,0.416447,0.112266
2017.2649,0.414125,0.110578
2017.2676,0.406989,0.107397
2017.2704,0.417099,0.112772
2017.2731,0.415805,0.113416
2017.2758,0.416651,0.114181
2017.2786,0.416343,0.111527
2017.2813,0.419144,0.115046
2017.2841,0.415213,0.113831
2017.2868,0.416436,0.11308
2017.2895,0.418757,0.112445
2017.2923,0.41807,0.112014
2017.295,0.414553,0.109924
2017.2977,0.416789,0.114439
2017.3005,0.415756,0.113974
2017.3032,0.414024,0.114244
2017.306,0.416183,0.114851
2017.3087,0.417727,0.112248
2017.3114,0.415371,0.112461
2017.3142,0.415821,0.1116
2017.3169,0.415538,0.110343
2017.3196,0.41573,0.110266
2017.3224,0.416493,0.111875
2017.3251,0.416494,0.110096
2017.3279,0.415915,0.113038
2017.3306,0.416447,0.112762
2017.3333,0.414523,0.11176
2017.3361,0.415455,0.111869
2017.3388,0.414784,0.113578
2017.3415,0.417286,0.113496
2017.3443,0.415632,0.114461
2017.347,0.415787,0.112088
2017.3498,0.416139,0.110916
2017.3525,0.413748,0.111846
2017.3552,0.416659,0.112663
2017.358,0.416352,0.11375
2017.3607,0.415941,0.112627
2017.3634,0.415005,0.112556
2017.3662,0.415487,0.111833
2017.3689,0.414781,0.110795
2017.3717,0.413613,0.111115
2017.3744,0.412907,0.111549
2017.3771,0.412465,0.113624
2017.3799,0.415589,0.112924
2017.3826,0.414623,0.11402
2017.3854,0.41414,0.112939
2017.3881,0.416213,0.111299
2017.3908,0.415947,0.111497
2017.3936,0.414377,0.110674
2017.3963,0.41336,0.111
2017.399,0.413553,0.113429
2017.4018,0.417076,0.111094
2017.4045,0.413634,0.112185
2017.4073,0.41538,0.113174
2017.41,0.416101,0.112145
2017.4127,0.415708,0.110895
2017.4155,0.41497,0.1111
2017.4182,0.416495,0.112044
2017.4209,0.415239,0.109999
2017.4237,0.414542,0.110397
2017.4264,0.415244,0.11186
2017.4292,0.413549,0.112384
2017.4319,0.415467,0.110909
2017.4346,0.416558,0.110091
2017.4374,0.415413,0.110088
2017.4401,0.415688,0.110942
2017.4428,0.414713,0.110664
2017.4456,0.417326,0.11163
2017.4483,0.41607,0.11213
2017.4511,0.4158,0.111804
2017.4538,0.413884,0.111253
2017.4565,0.414294,0.112338
2017.4593,0.415044,0.11149
2017.462,0.414448,0.110598
2017.4648,0.412913,0.112133
2017.4675,0.415441,0.110347
2017.4702,0.414419,0.109035
2017.473,0.412389,0.111784
2017.4757,0.414554,0.111668
2017.4784,0.41389,0.110807
2017.4812,0.416695,0.110962
2017.4839,0.412752,0.11109
2017.4867,0.411971,0.108938
2017.4894,0.413712,0.110789
2017.4921,0.415094,0.110711
2017.4949,0.414695,0.109743
2017.4976,0.413564,0.110668
2017.5003,0.413517,0.110533
2017.5031,0.414157,0.108136
2017.5058,0.413961,0.10953
2017.5086,0.416121,0.110131
2017.5113,0.415121,0.108293
2017.514,0.416897,0.110578
2017.5168,0.414597,0.108457
2017.5195,0.413882,0.109166
2017.5222,0.413889,0.109493
2017.525,0.412853,0.109727
2017.5277,0.414335,0.110174
2017.5305,0.412419,0.109532
2017.5332,0.411942,0.110471
2017.5359,0.410102,0.110884
2017.5387,0.410347,0.110365
2017.5414,0.412339,0.11062
2017.5441,0.412171,0.109742
2017.5469,0.411846,0.106978
2017.5496,0.410549,0.11018
2017.5524,0.410775,0.11093
2017.5551,0.410879,0.109817
2017.5578,0.410471,0.108452
2017.5606,0.412279,0.109453
2017.5633,0.411654,0.108905
2017.5661,0.412878,0.108569
2017.5688,0.411442,0.106694
2017.5715,0.409642,0.110199
2017.5743,0.410018,0.110971
2017.577,0.412997,0.110139
2017.5797,0.412158,0.111434
2017.5825,0.412647,0.107653
2017.5852,0.41193,0.110741
2017.588,0.412591,0.110109
2017.5907,0.412419,0.108528
2017.5934,0.411724,0.107842
2017.5962,0.411141,0.110597
2017.5989,0.411263,0.109608
2017.6016,0.412085,0.109822
2017.6044,0.410678,0.109346
2017.6071,0.408729,0.11035
2017.6099,0.411163,0.106091
2017.6126,0.410744,0.106286
2017.6153,0.412086,0.109171
2017.6181,0.410509,0.10577
2017.6208,0.413023,0.108431
2017.6235,0.410182,0.108446
2017.6263,0.410909,0.107344
2017.629,0.410525,0.107432
2017.6318,0.4116,0.109034
2017.6345,0.410318,0.109556
2017.6372,0.408008,0.106502
2017.64,0.409599,0.109144
2017.6427,0.407569,0.10948
2017.6454,0.407532,0.108945
2017.6482,0.407811,0.108587
2017.6509,0.410163,0.108139
2017.6537,0.410536,0.108469
2017.6564,0.409677,0.109107
2017.6591,0.408292,0.107628
2017.6619,0.409946,0.108195
2017.6646,0.409326,0.110255
2017.6674,0.41061,0.107286
2017.6701,0.409148,0.107066
2017.6728,0.409317,0.108363
2017.6756,0.410449,0.104534
2017.6783,0.412091,0.105564
2017.681,0.409592,0.105945
2017.6838,0.408359,0.106251
2017.6865,0.407966,0.107304
2017.6893,0.410531,0.105279
2017.692,0.408065,0.107709
2017.6947,0.407465,0.107398
2017.6975,0.409528,0.105303
2017.7002,0.41009,0.107149
2017.7029,0.407813,0.105226
2017.7057,0.409828,0.108929
2017.7084,0.409981,0.107087
2017.7112,0.410283,0.105003
2017.7139,0.407486,0.105439
2017.7166,0.408124,0.106818
2017.7194,0.408938,0.107256
2017.7221,0.409409,0.109472
2017.7248,0.408483,0.108404
2017.7276,0.408767,0.108068
2017.7303,0.406382,0.107654
2017.7331,0.408543,0.10701
2017.7358,0.408033,0.107954
2017.7385,0.407641,0.107543
2017.7413,0.40774,0.106141
2017.744,0.408683,0.10522
2017.7467,0.407717,0.106364
2017.7495,0.407063,0.106905
2017.7522,0.408791,0.105644
2017.755,0.407547,0.107608
2017.7577,0.409451,0.104769
2017.7604,0.409473,0.105544
2017.7632,0.409286,0.105803
2017.7659,0.408388,0.106548
2017.7687,0.408045,0.103923
2017.7714,0.408026,0.105795
2017.7741,0.407661,0.107469
2017.7769,0.408566,0.107903
2017.7796,0.409035,0.108158
2017.7823,0.408381,0.107657
2017.7851,0.40852,0.106625
2017.7878,0.40834,0.105314
2017.7906,0.408844,0.106362
2017.7933,0.409013,0.107149
2017.796,0.408023,0.106775
2017.7988,0.406721,0.104979
2017.8015,0.405653,0.1044
2017.8042,0.404957,0.107376
2017.807,0.410809,0.104497
2017.8097,0.407464,0.106665
2017.8125,0.406942,0.10633
2017.8152,0.406631,0.106932
2017.8179,0.407763,0.107458
2017.8207,0.409847,0.107903
2017.8234,0.407869,0.106838
2017.8261,0.407159,0.106224
2017.8289,0.407408,0.106185
2017.8316,0.407735,0.10786
2017.8344,0.409257,0.10843
2017.8371,0.409999,0.108504
2017.8398,0.409965,0.108265
2017.8426,0.405987,0.106629
2017.8453,0.405164,0.104643
